timestamp,actual_load,is_ramadan,is_eid,day_of_ramadan,hour,day_of_week,month,load_lag_24h,load_lag_168h,load_rolling_mean_24h,load_rolling_std_24h,load_rolling_mean_168h,load_rolling_std_168h,temp_c,dewpoint_c,wind_speed,solar_rad
2018-01-01 00:00:00+00:00,23872.12,0,0,0,0,0,1,26147.83,26623.11,28925.96708,2667.666554,34073.82804,4514.626845,5.209503,3.0196533,1.173892,0.0
2018-01-01 01:00:00+00:00,23194.89,0,0,0,1,0,1,25677.7,26789.84,28831.14583,2807.488204,34057.4531,4546.688258,5.255005,3.1115112,1.1641225,0.0
2018-01-01 02:00:00+00:00,23071.96,0,0,0,2,0,1,25533.06,27039.91,28727.69542,2969.79052,34036.05458,4589.356749,4.576935,2.7011414,1.2452002,0.0
2018-01-01 03:00:00+00:00,23267.9,0,0,0,3,0,1,25761.81,28359.26,28625.14958,3123.413364,34012.43583,4635.555274,4.375122,2.4878235,1.3274444,0.0
2018-01-01 04:00:00+00:00,23875.44,0,0,0,4,0,1,25833.86,31230.31,28521.23667,3261.258853,33982.13012,4689.06908,4.233795,2.424286,1.3608902,0.0
2018-01-01 05:00:00+00:00,24346.96,0,0,0,5,0,1,26171.01,36707.48,28439.63583,3354.589579,33938.35113,4748.867674,4.136963,2.3397217,1.343356,956.6666
2018-01-01 06:00:00+00:00,25804.69,0,0,0,6,0,1,27813.63,39978.29,28363.63375,3428.080585,33864.77661,4801.171619,4.362793,2.5158691,1.3695692,82167.99
2018-01-01 07:00:00+00:00,27364.91,0,0,0,7,0,1,29667.71,40465.39,28279.92792,3466.406913,33780.40994,4817.602914,5.2668457,3.0837402,1.4419688,316976.7
2018-01-01 08:00:00+00:00,28493.42,0,0,0,8,0,1,30900.71,40556.33,28183.97792,3458.18395,33702.43089,4814.77321,7.139038,3.5381775,1.6906314,407185.34
2018-01-01 09:00:00+00:00,28880.29,0,0,0,9,0,1,31224.37,38565.87,28083.67417,3410.54308,33630.62786,4801.878727,7.9226685,3.498413,1.9561902,347151.38
2018-01-01 10:00:00+00:00,29118.33,0,0,0,10,0,1,31175.18,38321.41,27986.00417,3349.712347,33572.9756,4800.413695,9.029388,3.3851013,2.1555262,187401.33
2018-01-01 11:00:00+00:00,29237.76,0,0,0,11,0,1,31294.87,38576.1,27900.30208,3290.356248,33518.19536,4798.412509,9.500336,3.3573303,2.2654407,34531.332
2018-01-01 12:00:00+00:00,29229.75,0,0,0,12,0,1,31046.37,38425.12,27814.58917,3224.212738,33462.61,4793.556059,9.825867,3.4850159,2.2124236,7482.667
2018-01-01 13:00:00+00:00,29838.46,0,0,0,13,0,1,31302.21,39222.41,27738.89667,3165.839179,33407.87565,4789.04895,9.960571,3.5035095,2.1202989,0.0
2018-01-01 14:00:00+00:00,31652.85,0,0,0,14,0,1,32338.68,40859.83,27677.90708,3107.774669,33352.01881,4775.53086,9.408722,3.739624,1.8369845,0.0
2018-01-01 15:00:00+00:00,33211.3,0,0,0,15,0,1,33403.38,40783.4,27649.33083,3065.926533,33297.21536,4741.564483,8.596741,3.4766235,1.5525631,0.0
2018-01-01 16:00:00+00:00,33116.79,0,0,0,16,0,1,32318.55,39524.22,27641.3275,3050.464744,33252.14333,4705.831245,7.7137146,3.449585,1.430585,0.0
2018-01-01 17:00:00+00:00,32513.89,0,0,0,17,0,1,30835.76,38585.47,27674.5875,3107.497514,33214.00387,4680.590938,6.591522,3.0880737,1.2943565,0.0
2018-01-01 18:00:00+00:00,31854.4,0,0,0,18,0,1,29607.1,37619.15,27744.50958,3199.245408,33177.86351,4662.272227,6.22641,3.012085,1.1687025,0.0
2018-01-01 19:00:00+00:00,31576.27,0,0,0,19,0,1,29187.9,36812.81,27838.14708,3287.793377,33143.54952,4650.588377,6.0749817,3.0704956,1.084332,0.0
2018-01-01 20:00:00+00:00,30232.78,0,0,0,20,0,1,28609.0,35044.36,27937.6625,3365.648152,33112.37964,4643.391438,5.4832764,2.7514954,1.0321445,0.0
2018-01-01 21:00:00+00:00,28490.89,0,0,0,21,0,1,27412.81,32954.62,28005.32,3395.915203,33083.73929,4646.241657,5.1638184,2.480957,0.95909363,0.0
2018-01-01 22:00:00+00:00,26874.88,0,0,0,22,0,1,26324.39,30964.19,28050.24,3394.866997,33057.16946,4659.727941,4.646057,1.7734985,0.9689605,0.0
2018-01-01 23:00:00+00:00,25720.24,0,0,0,23,0,1,24635.32,29871.94,28073.17708,3384.543451,33032.82833,4681.35707,4.4624023,1.5485535,0.9601439,0.0
2018-01-02 00:00:00+00:00,25228.53,0,0,0,0,1,1,23872.12,29127.43,28118.38208,3343.627933,33008.11583,4709.019569,4.171234,1.1437683,0.7969015,0.0
2018-01-02 01:00:00+00:00,25078.49,0,0,0,1,1,1,23194.89,28867.15,28174.89917,3279.58336,32984.9081,4737.779271,4.0973206,1.0635986,0.72806203,0.0
2018-01-02 02:00:00+00:00,25425.05,0,0,0,2,1,1,23071.96,29263.47,28253.3825,3176.132243,32962.35655,4766.427207,3.9839478,0.9149475,0.7038216,0.0
2018-01-02 03:00:00+00:00,26807.84,0,0,0,3,1,1,23267.9,30461.24,28351.42792,3042.748932,32939.50881,4793.387322,3.9969177,0.9737549,0.68962795,0.0
2018-01-02 04:00:00+00:00,30233.52,0,0,0,4,1,1,23875.44,33147.25,28498.92542,2866.293317,32917.76238,4812.94534,3.8658142,0.68814087,0.65542626,0.0
2018-01-02 05:00:00+00:00,35197.43,0,0,0,5,1,1,24346.96,37402.23,28763.84542,2709.945276,32900.41875,4817.361263,3.9521484,0.6881714,0.70663536,1456.0
2018-01-02 06:00:00+00:00,38012.57,0,0,0,6,1,1,25804.69,39626.13,29215.94833,2842.871198,32887.29494,4808.017838,4.2084045,0.77682495,0.69144636,111537.336
2018-01-02 07:00:00+00:00,38465.99,0,0,0,7,1,1,27364.91,39808.65,29724.61,3266.551643,32877.69042,4796.072485,5.388153,1.4466858,0.8613387,378903.34
2018-01-02 08:00:00+00:00,38771.31,0,0,0,8,1,1,28493.42,39652.42,30187.155,3677.942849,32869.69839,4785.560957,7.917511,2.4395447,0.8569295,424328.0
2018-01-02 09:00:00+00:00,37003.68,0,0,0,9,1,1,28880.29,37060.1,30615.40042,4051.540675,32864.45369,4778.560672,9.086731,2.8680115,0.98799145,302892.0
2018-01-02 10:00:00+00:00,37079.08,0,0,0,10,1,1,29118.33,37191.92,30953.875,4235.432985,32864.11786,4778.266013,10.387634,2.8099976,1.3732345,199018.02
2018-01-02 11:00:00+00:00,37526.81,0,0,0,11,1,1,29237.76,37573.11,31285.57292,4394.18032,32863.44619,4777.661917,11.151825,3.0768738,1.6096519,34980.664
2018-01-02 12:00:00+00:00,37456.4,0,0,0,12,1,1,29229.75,37618.29,31630.95,4549.245186,32863.1706,4777.389945,11.6008,3.3740845,1.7464333,14266.667
2018-01-02 13:00:00+00:00,38143.53,0,0,0,13,1,1,29838.46,38702.07,31973.72708,4668.812947,32862.20696,4776.441296,11.627045,3.548706,1.9933643,0.0
2018-01-02 14:00:00+00:00,39505.13,0,0,0,14,1,1,31652.85,40278.55,32319.77167,4809.333804,32858.88232,4772.544914,10.877289,4.3417664,1.8470737,0.0
2018-01-02 15:00:00+00:00,39185.52,0,0,0,15,1,1,33211.3,40257.69,32646.95,5024.281916,32854.27863,4765.713038,9.678406,4.2723083,1.7052578,0.0
2018-01-02 16:00:00+00:00,38305.63,0,0,0,16,1,1,33116.79,39086.19,32895.87583,5198.434843,32847.89667,4756.448344,9.023193,4.2195435,1.4999839,0.0
2018-01-02 17:00:00+00:00,36851.62,0,0,0,17,1,1,32513.89,38272.95,33112.0775,5314.624908,32843.25048,4750.695924,7.8614197,3.8356018,1.3323653,0.0
2018-01-02 18:00:00+00:00,36215.04,0,0,0,18,1,1,31854.4,37371.71,33292.81625,5366.89865,32834.79018,4742.22656,7.1832275,3.6462708,1.2256987,0.0
2018-01-02 19:00:00+00:00,35600.45,0,0,0,19,1,1,31576.27,36780.03,33474.50958,5389.849062,32827.90524,4736.436363,6.914398,3.5140686,1.0576602,0.0
2018-01-02 20:00:00+00:00,34096.01,0,0,0,20,1,1,30232.78,34974.12,33642.18375,5390.823262,32820.88393,4731.414282,6.496216,3.3408508,0.9853111,0.0
2018-01-02 21:00:00+00:00,31728.66,0,0,0,21,1,1,28490.89,32663.35,33803.15167,5342.050182,32815.65708,4729.505979,6.278076,3.1993103,1.0040666,0.0
2018-01-02 22:00:00+00:00,30060.8,0,0,0,22,1,1,26874.88,30561.25,33938.05875,5242.008812,32810.09345,4730.235933,6.294525,3.3743896,1.1327605,0.0
2018-01-02 23:00:00+00:00,28899.26,0,0,0,23,1,1,25720.24,29613.25,34070.80542,5093.605616,32807.11458,4731.817939,6.149231,3.3808594,1.2419631,0.0
2018-01-03 00:00:00+00:00,28335.47,0,0,0,0,2,1,25228.53,28830.38,34203.26458,4904.845283,32802.86464,4735.023279,6.018585,3.353241,1.292351,0.0
2018-01-03 01:00:00+00:00,28029.61,0,0,0,1,2,1,25078.49,28518.87,34332.72042,4694.148104,32799.91875,4737.662776,5.952423,3.321991,1.3743147,0.0
2018-01-03 02:00:00+00:00,28375.97,0,0,0,2,2,1,25425.05,28971.48,34455.68375,4474.717132,32797.00649,4740.459663,5.898987,3.177948,1.3802752,0.0
2018-01-03 03:00:00+00:00,29531.67,0,0,0,3,2,1,26807.84,30086.88,34578.63875,4250.723169,32793.46179,4743.558983,5.743622,3.083191,1.4329252,0.0
2018-01-03 04:00:00+00:00,32597.84,0,0,0,4,2,1,30233.52,32587.44,34692.13167,4066.599565,32790.15696,4745.648887,5.588501,3.0720215,1.317645,0.0
2018-01-03 05:00:00+00:00,36457.21,0,0,0,5,2,1,35197.43,36888.62,34790.645,3981.644073,32790.21887,4745.646295,5.907135,3.4290466,1.0563968,1354.0
2018-01-03 06:00:00+00:00,38899.44,0,0,0,6,2,1,38012.57,39238.05,34843.13583,3995.519757,32787.65095,4743.531578,6.038574,3.5439758,1.0765641,80900.664
2018-01-03 07:00:00+00:00,39747.82,0,0,0,7,2,1,38465.99,39346.33,34880.08875,4030.058879,32785.63542,4740.845557,6.845581,4.226349,1.2800208,332138.0
2018-01-03 08:00:00+00:00,39695.23,0,0,0,8,2,1,38771.31,39207.96,34933.49833,4087.729639,32788.02524,4744.272508,8.666809,5.03479,1.3319597,296359.3
2018-01-03 09:00:00+00:00,38067.93,0,0,0,9,2,1,37003.68,37590.54,34971.995,4129.580435,32790.92565,4748.368024,9.311493,5.212433,1.5071657,249418.0
2018-01-03 10:00:00+00:00,38920.93,0,0,0,10,2,1,37079.08,37696.82,35016.33875,4157.961832,32793.76726,4751.399375,10.168762,5.33255,1.5610396,139578.66
2018-01-03 11:00:00+00:00,39206.1,0,0,0,11,2,1,37526.81,37955.96,35093.0825,4214.305104,32801.05363,4759.894336,10.313293,5.6757812,1.6182903,28975.998
2018-01-03 12:00:00+00:00,39288.22,0,0,0,12,2,1,37456.4,37883.27,35163.05292,4270.041419,32808.49494,4768.96998,10.3750305,5.890564,1.4776113,4649.333
2018-01-03 13:00:00+00:00,39748.15,0,0,0,13,2,1,38143.53,38402.44,35239.37875,4328.78426,32816.85774,4779.143319,10.183289,5.955017,1.1191726,0.0
2018-01-03 14:00:00+00:00,40351.67,0,0,0,14,2,1,39505.13,39846.3,35306.23792,4387.582394,32824.86792,4789.677348,9.543793,6.165619,0.93950915,0.0
2018-01-03 15:00:00+00:00,39809.04,0,0,0,15,2,1,39185.52,39611.03,35341.51042,4426.039812,32827.87607,4794.270058,9.173523,6.165558,1.1178756,0.0
2018-01-03 16:00:00+00:00,38624.38,0,0,0,16,2,1,38305.63,38654.14,35367.49042,4451.342081,32829.0547,4795.971662,8.983551,6.0679016,1.1460484,0.0
2018-01-03 17:00:00+00:00,37663.29,0,0,0,17,2,1,36851.62,37926.24,35380.77167,4460.954751,32828.87756,4795.755765,8.325836,5.9326477,1.0774741,0.0
2018-01-03 18:00:00+00:00,36711.56,0,0,0,18,2,1,36215.04,36933.67,35414.59125,4475.642982,32827.31238,4794.124822,8.141357,5.862274,0.95978874,0.0
2018-01-03 19:00:00+00:00,36179.8,0,0,0,19,2,1,35600.45,36490.13,35435.27958,4480.648633,32825.9903,4793.016122,7.9675293,5.689331,0.7503485,0.0
2018-01-03 20:00:00+00:00,34687.47,0,0,0,20,2,1,34096.01,34879.95,35459.41917,4483.13712,32824.1431,4791.655133,7.5377502,5.635803,0.5435546,0.0
2018-01-03 21:00:00+00:00,32247.24,0,0,0,21,2,1,31728.66,32456.36,35484.06333,4476.937856,32822.99738,4791.183621,7.6658936,5.8491516,0.71209174,0.0
2018-01-03 22:00:00+00:00,30507.55,0,0,0,22,2,1,30060.8,30618.57,35505.67083,4459.241186,32821.75262,4791.306609,6.950897,5.4444275,0.7533018,0.0
2018-01-03 23:00:00+00:00,29277.55,0,0,0,23,2,1,28899.26,29622.23,35524.28542,4436.397933,32821.09179,4791.619944,6.7496033,5.355316,1.0407736,0.0
2018-01-04 00:00:00+00:00,28692.12,0,0,0,0,3,1,28335.47,28817.6,35540.0475,4412.443823,32819.04012,4793.071401,6.6650696,5.27359,1.0989839,0.0
2018-01-04 01:00:00+00:00,28314.05,0,0,0,1,3,1,28029.61,28756.01,35554.90792,4387.655933,32818.29321,4793.708414,6.695984,5.3320312,1.0218358,0.0
2018-01-04 02:00:00+00:00,28743.63,0,0,0,2,3,1,28375.97,28939.7,35566.75958,4366.779775,32815.6625,4796.07177,6.462616,5.0217896,1.0709882,0.0
2018-01-04 03:00:00+00:00,30033.91,0,0,0,3,3,1,29531.67,30235.29,35582.07875,4341.025821,32814.49542,4797.044358,6.556305,5.1598816,1.1395557,0.0
2018-01-04 04:00:00+00:00,33167.33,0,0,0,4,3,1,32597.84,32735.29,35603.00542,4311.702173,32813.29673,4797.717825,6.5107727,5.109375,1.1010165,0.0
2018-01-04 05:00:00+00:00,36975.36,0,0,0,5,3,1,36457.21,36912.25,35626.73417,4295.983067,32815.86839,4797.791552,6.607544,5.0737305,0.92227286,669.3334
2018-01-04 06:00:00+00:00,39641.36,0,0,0,6,3,1,38899.44,39316.31,35648.32375,4301.636375,32816.24405,4798.116668,6.4914246,5.0783386,0.8741376,54584.668
2018-01-04 07:00:00+00:00,40593.83,0,0,0,7,3,1,39747.82,39634.95,35679.23708,4328.597438,32818.17887,4800.818266,6.850281,5.334717,1.0601416,233831.34
2018-01-04 08:00:00+00:00,40955.07,0,0,0,8,3,1,39695.23,39694.53,35714.4875,4366.450241,32823.88649,4809.533239,7.821289,5.7655945,1.2276679,304336.03
2018-01-04 09:00:00+00:00,39505.55,0,0,0,9,3,1,38067.93,37652.33,35766.98083,4423.586378,32831.3897,4821.285024,8.319733,5.9527283,1.3759469,227001.33
2018-01-04 10:00:00+00:00,39635.29,0,0,0,10,3,1,38920.93,38102.28,35826.88167,4465.632513,32842.42077,4834.483369,9.145233,6.1322937,1.4689342,140693.33
2018-01-04 11:00:00+00:00,39952.75,0,0,0,11,3,1,39206.1,38313.96,35856.64667,4489.469185,32851.54583,4845.904056,9.439087,5.967499,1.3256823,42171.332
2018-01-04 12:00:00+00:00,39649.45,0,0,0,12,3,1,39288.22,38212.58,35887.75708,4516.196304,32861.30054,4858.598421,9.540405,5.99704,1.3653858,9880.0
2018-01-04 13:00:00+00:00,40063.17,0,0,0,13,3,1,39748.15,38801.17,35902.80833,4528.606739,32869.85333,4869.327758,9.424622,6.00177,1.3935218,0.0
2018-01-04 14:00:00+00:00,40487.65,0,0,0,14,3,1,40351.67,39948.54,35915.93417,4540.677208,32877.36524,4879.49561,8.90213,6.2219543,1.7517756,0.0
2018-01-04 15:00:00+00:00,39936.25,0,0,0,15,3,1,39809.04,39732.13,35921.6,4546.533804,32880.57423,4884.348656,8.288391,5.9704895,2.1225753,0.0
2018-01-04 16:00:00+00:00,38772.68,0,0,0,16,3,1,38624.38,38453.53,35926.90042,4551.334501,32881.78923,4886.08829,7.766693,5.737091,2.1477995,0.0
2018-01-04 17:00:00+00:00,38113.86,0,0,0,17,3,1,37663.29,37602.47,35933.07958,4555.254973,32883.68893,4888.329073,7.0811462,5.4393616,2.2254877,0.0
2018-01-04 18:00:00+00:00,36758.94,0,0,0,18,3,1,36711.56,36862.65,35951.85333,4563.616592,32886.73292,4891.443308,7.018463,5.445709,2.2351637,0.0
2018-01-04 19:00:00+00:00,36538.95,0,0,0,19,3,1,36179.8,36208.11,35953.8275,4563.969756,32886.1156,4890.945045,6.8548584,5.280792,2.1642778,0.0
2018-01-04 20:00:00+00:00,34928.88,0,0,0,20,3,1,34687.47,34810.37,35968.79208,4565.331497,32888.08488,4892.35702,6.413208,5.0025635,2.101695,0.0
2018-01-04 21:00:00+00:00,32328.65,0,0,0,21,3,1,32247.24,32393.07,35978.85083,4562.65079,32888.7903,4892.644384,6.4082947,5.060272,2.100593,0.0
2018-01-04 22:00:00+00:00,30756.16,0,0,0,22,3,1,30507.55,30183.93,35982.24292,4559.785282,32888.40685,4892.685992,6.306366,4.865143,2.235433,0.0
2018-01-04 23:00:00+00:00,29565.04,0,0,0,23,3,1,29277.55,29200.36,35992.60167,4547.071999,32891.81298,4890.990839,6.416504,4.8703613,2.225896,0.0
2018-01-05 00:00:00+00:00,28883.64,0,0,0,0,4,1,28692.12,28432.56,36004.58042,4528.955408,32893.98369,4889.423366,6.437378,4.802582,2.1686933,0.0
2018-01-05 01:00:00+00:00,28709.91,0,0,0,1,4,1,28314.05,28134.14,36012.56042,4515.6599,32896.66869,4887.082023,6.3292236,4.6891785,2.1860955,0.0
2018-01-05 02:00:00+00:00,28964.72,0,0,0,2,4,1,28743.63,28567.7,36029.05458,4486.948953,32900.09589,4883.923034,6.260437,4.6624756,2.141377,0.0
2018-01-05 03:00:00+00:00,30145.24,0,0,0,3,4,1,30033.91,29639.78,36038.26667,4471.541539,32902.45911,4881.909777,6.193695,4.6195374,2.1590412,0.0
2018-01-05 04:00:00+00:00,32737.99,0,0,0,4,4,1,33167.33,32144.91,36042.90542,4465.094934,32905.4678,4880.042367,6.236084,4.608551,2.250601,0.0
2018-01-05 05:00:00+00:00,36782.79,0,0,0,5,4,1,36975.36,36055.29,36025.01625,4477.958216,32908.99804,4879.703389,6.2382812,4.5152283,2.2716656,590.6666
2018-01-05 06:00:00+00:00,39487.56,0,0,0,6,4,1,39641.36,38336.55,36016.9925,4476.353562,32913.32839,4882.833993,6.223175,4.4433594,2.2289686,45354.004
2018-01-05 07:00:00+00:00,40147.94,0,0,0,7,4,1,40593.83,38743.01,36010.58417,4471.04628,32920.17964,4891.28923,6.6200867,4.6209106,2.2727175,218460.66
2018-01-05 08:00:00+00:00,40757.02,0,0,0,8,4,1,40955.07,38971.53,35992.00542,4452.059357,32928.54232,4902.492365,7.9061584,4.8333435,2.4754314,257965.31
2018-01-05 09:00:00+00:00,38881.46,0,0,0,9,4,1,39505.55,36862.49,35983.75333,4442.633706,32939.17024,4917.583281,8.431213,5.013336,2.3691301,251580.67
2018-01-05 10:00:00+00:00,37545.4,0,0,0,10,4,1,39635.29,35729.65,35957.74958,4422.906241,32951.18792,4929.680691,9.127167,4.715912,1.9997077,107532.67
2018-01-05 11:00:00+00:00,38930.47,0,0,0,11,4,1,39952.75,37518.78,35870.67083,4367.581344,32961.99595,4937.792571,9.306,4.7964478,1.7527068,22558.666
2018-01-05 12:00:00+00:00,38830.05,0,0,0,12,4,1,39649.45,37601.19,35828.07583,4330.870447,32970.39887,4946.786523,9.409332,4.813385,1.7320735,9573.333
2018-01-05 13:00:00+00:00,39024.45,0,0,0,13,4,1,40063.17,38088.35,35793.93417,4302.572869,32977.71351,4954.577318,9.390411,4.7581177,1.7414188,3366.6667
2018-01-05 14:00:00+00:00,39656.68,0,0,0,14,4,1,40487.65,39183.8,35750.65417,4262.801528,32983.28554,4960.881634,8.861877,4.563202,1.4615383,0.0
2018-01-05 15:00:00+00:00,39386.83,0,0,0,15,4,1,39936.25,38793.18,35716.03042,4225.868086,32986.1003,4964.553615,8.342957,4.562683,1.3240697,0.0
2018-01-05 16:00:00+00:00,38338.3,0,0,0,16,4,1,38772.68,37499.46,35693.13792,4203.440845,32989.63393,4968.921034,8.077728,4.4431458,1.217959,0.0
2018-01-05 17:00:00+00:00,37328.94,0,0,0,17,4,1,38113.86,36291.52,35675.03875,4190.519759,32994.62702,4973.898904,7.494446,4.164856,1.0983936,0.0
2018-01-05 18:00:00+00:00,36459.26,0,0,0,18,4,1,36758.94,35724.56,35642.33375,4173.687526,33000.80214,4978.658226,7.1739197,4.199768,0.9450695,0.0
2018-01-05 19:00:00+00:00,36044.9,0,0,0,19,4,1,36538.95,35054.93,35629.84708,4170.648844,33005.17536,4981.387009,7.044037,4.04776,0.8325371,0.0
2018-01-05 20:00:00+00:00,34849.3,0,0,0,20,4,1,34928.88,33860.53,35609.26167,4167.18444,33011.06804,4984.410883,6.5789185,3.8308716,0.68924344,0.0
2018-01-05 21:00:00+00:00,32729.41,0,0,0,21,4,1,32328.65,31934.05,35605.94583,4167.780977,33016.95357,4986.003434,6.3065796,3.5054321,0.6296582,0.0
2018-01-05 22:00:00+00:00,31086.92,0,0,0,22,4,1,30756.16,29661.34,35622.64417,4154.862309,33021.68786,4985.346604,5.601898,2.9206238,0.6486035,0.0
2018-01-05 23:00:00+00:00,29548.35,0,0,0,23,4,1,29565.04,28499.25,35636.42583,4138.534848,33030.17345,4980.803857,5.4776917,2.794159,0.5569942,0.0
2018-01-06 00:00:00+00:00,28806.97,0,0,0,0,5,1,28883.64,27622.12,35635.73042,4139.600672,33036.4181,4975.744313,5.3059998,2.6245422,0.43278122,0.0
2018-01-06 01:00:00+00:00,28370.5,0,0,0,1,5,1,28709.91,27224.27,35632.53583,4145.063877,33043.47077,4968.859015,5.160675,2.483551,0.3593896,0.0
2018-01-06 02:00:00+00:00,28728.45,0,0,0,2,5,1,28964.72,27327.48,35618.39375,4170.212019,33050.29357,4961.602409,4.467926,2.0647278,0.35589808,0.0
2018-01-06 03:00:00+00:00,29222.28,0,0,0,3,5,1,30145.24,28006.67,35608.54917,4186.847912,33058.63268,4953.096351,4.2955933,2.0196228,0.3666476,0.0
2018-01-06 04:00:00+00:00,31001.02,0,0,0,4,5,1,32737.99,29152.03,35570.0925,4243.072041,33065.86845,4946.555553,4.116516,2.0833435,0.21651456,0.0
2018-01-06 05:00:00+00:00,33865.94,0,0,0,5,5,1,36782.79,32077.44,35497.71875,4307.799276,33076.87435,4939.847688,4.004364,2.226471,0.14862972,1445.9999
2018-01-06 06:00:00+00:00,36478.32,0,0,0,6,5,1,39487.56,34961.03,35376.18333,4311.112481,33087.52018,4939.608102,4.277008,2.2795105,0.14391746,98243.33
2018-01-06 07:00:00+00:00,37561.76,0,0,0,7,5,1,40147.94,36328.96,35250.79833,4229.322397,33096.55167,4944.438835,5.434845,3.124054,0.25850603,375358.62
2018-01-06 08:00:00+00:00,37715.93,0,0,0,8,5,1,40757.02,37136.53,35143.04083,4130.926465,33103.88976,4950.176291,7.9200134,3.912323,0.30634686,414227.97
2018-01-06 09:00:00+00:00,36232.72,0,0,0,9,5,1,38881.46,36290.83,35016.32875,3995.662776,33107.33857,4953.203582,8.813507,3.9027405,0.27969903,350451.34
2018-01-06 10:00:00+00:00,35856.36,0,0,0,10,5,1,37545.4,36186.33,34905.96458,3920.128799,33106.99268,4952.981965,10.096924,3.9469604,0.31480095,177921.33
2018-01-06 11:00:00+00:00,35417.87,0,0,0,11,5,1,38930.47,36015.28,34835.58792,3885.693876,33105.02857,4951.818828,10.581512,4.0800476,0.3409498,45290.668
2018-01-06 12:00:00+00:00,34634.67,0,0,0,12,5,1,38830.05,35378.6,34689.22958,3789.717688,33101.47256,4949.930544,10.888519,4.193115,0.3032934,1174.6667
2018-01-06 13:00:00+00:00,34861.59,0,0,0,13,5,1,39024.45,35210.19,34514.42208,3685.743879,33097.0444,4948.21371,11.037567,4.248993,0.26209208,0.0
2018-01-06 14:00:00+00:00,36076.2,0,0,0,14,5,1,39656.68,36026.08,34340.96958,3560.083035,33094.9694,4947.395295,10.221619,5.2537537,0.3299957,0.0
2018-01-06 15:00:00+00:00,37444.81,0,0,0,15,5,1,39386.83,36602.62,34191.78292,3399.018307,33095.26774,4947.57461,8.732574,4.611084,0.58556986,0.0
2018-01-06 16:00:00+00:00,36909.03,0,0,0,16,5,1,38338.3,35592.16,34110.86542,3291.378811,33100.28077,4951.574697,7.697815,4.1992493,0.4578536,0.0
2018-01-06 17:00:00+00:00,36175.41,0,0,0,17,5,1,37328.94,34818.43,34051.3125,3223.800199,33108.11929,4956.582841,6.217407,3.4944763,0.2325494,0.0
2018-01-06 18:00:00+00:00,35501.38,0,0,0,18,5,1,36459.26,33947.69,34003.24875,3181.12588,33116.19655,4960.490786,5.7554016,3.2798157,0.06396496,0.0
2018-01-06 19:00:00+00:00,35041.27,0,0,0,19,5,1,36044.9,33560.2,33963.33708,3154.872686,33125.4447,4963.497684,5.5369263,3.198578,0.27351874,0.0
2018-01-06 20:00:00+00:00,33996.85,0,0,0,20,5,1,34849.3,32348.83,33921.51917,3132.655241,33134.2606,4965.589353,4.4770813,2.589264,0.39182165,0.0
2018-01-06 21:00:00+00:00,31646.96,0,0,0,21,5,1,32729.41,30516.53,33886.00042,3126.505086,33144.07024,4965.656276,4.0917053,2.308075,0.4475108,0.0
2018-01-06 22:00:00+00:00,29803.97,0,0,0,22,5,1,31086.92,28500.82,33840.89833,3151.621826,33150.79899,4962.839588,3.8609009,2.0007324,0.53914076,0.0
2018-01-06 23:00:00+00:00,28305.05,0,0,0,23,5,1,29548.35,27015.79,33787.44208,3210.69121,33158.55583,4956.542626,3.771576,1.8638306,0.6998219,0.0
2018-01-07 00:00:00+00:00,27605.41,0,0,0,0,6,1,28806.97,26147.83,33735.63792,3291.086039,33166.23,4947.965544,3.6376648,1.5088196,0.78165907,0.0
2018-01-07 01:00:00+00:00,26873.56,0,0,0,1,6,1,28370.5,25677.7,33685.57292,3377.331459,33174.90607,4936.850775,3.5516052,1.367279,0.8028704,0.0
2018-01-07 02:00:00+00:00,26913.75,0,0,0,2,6,1,28728.45,25533.06,33623.20042,3491.645999,33182.02429,4926.828127,3.2949219,1.1680603,0.8262894,0.0
2018-01-07 03:00:00+00:00,27018.38,0,0,0,3,6,1,29222.28,25761.81,33547.58792,3619.557625,33190.24268,4915.130234,3.2674255,1.0249634,0.85482657,0.0
2018-01-07 04:00:00+00:00,27203.54,0,0,0,4,6,1,31001.02,25833.86,33455.75875,3759.321316,33197.72226,4904.703383,3.1913452,0.9458008,0.9703002,0.0
2018-01-07 05:00:00+00:00,27258.18,0,0,0,5,6,1,33865.94,26171.01,33297.53042,3942.582763,33205.87512,4893.515101,3.2488403,0.96817017,1.0087492,1575.3333
2018-01-07 06:00:00+00:00,28332.44,0,0,0,6,6,1,36478.32,27813.63,33022.20708,4127.545048,33212.34637,4884.867598,3.653595,1.1903992,0.99116224,118812.664
2018-01-07 07:00:00+00:00,29563.97,0,0,0,7,6,1,37561.76,29667.71,32682.79542,4165.734128,33215.43452,4881.597055,5.1550903,2.3104553,1.086585,433453.34
2018-01-07 08:00:00+00:00,29995.41,0,0,0,8,6,1,37715.93,30900.71,32349.55417,4077.426842,33214.81702,4882.055053,8.070251,3.4722595,1.1304351,488163.34
2018-01-07 09:00:00+00:00,29727.95,0,0,0,9,6,1,36232.72,31224.37,32027.86583,3937.803548,33209.42833,4885.123261,9.476654,3.6779785,1.1762824,406629.3
2018-01-07 10:00:00+00:00,29702.37,0,0,0,10,6,1,35856.36,31175.18,31756.83375,3858.872548,33200.52107,4890.126062,11.033936,3.6392517,1.0163345,201384.02
