timestamp,temp_c,dewpoint_c,wind_speed,solar_rad
2018-01-09 00:00:00+00:00,4.425476,2.6238098,0.58107376,0.0
2018-01-09 01:00:00+00:00,4.34079,2.5308533,0.58198345,0.0
2018-01-09 02:00:00+00:00,4.01593,2.2730713,0.5561433,0.0
2018-01-09 03:00:00+00:00,3.8744507,2.1233826,0.56274784,0.0
2018-01-09 04:00:00+00:00,3.9804382,2.2785645,0.5178184,0.0
2018-01-09 05:00:00+00:00,4.279419,2.4467468,0.44262987,1673.3334
2018-01-09 06:00:00+00:00,4.611908,2.592163,0.22728641,121012.664
2018-01-09 07:00:00+00:00,5.4652405,2.9562073,0.04408953,351444.0
2018-01-09 08:00:00+00:00,7.310608,3.527069,0.2004079,353915.3
2018-01-09 09:00:00+00:00,8.25119,3.8946228,0.5428045,253503.33
2018-01-09 10:00:00+00:00,9.222351,4.3364563,0.6943878,114470.0
2018-01-09 11:00:00+00:00,9.864288,4.9186096,0.94528675,2377.3333
2018-01-09 12:00:00+00:00,10.023682,5.0070496,1.17081,16182.667
2018-01-09 13:00:00+00:00,9.953186,5.1647034,1.2536987,0.0
2018-01-09 14:00:00+00:00,9.045807,5.359253,1.1704859,0.0
2018-01-09 15:00:00+00:00,8.3489685,5.3002625,1.1742407,0.0
2018-01-09 16:00:00+00:00,7.7652893,5.1643066,1.2557755,0.0
2018-01-09 17:00:00+00:00,7.0545654,4.9813232,1.4234563,0.0
2018-01-09 18:00:00+00:00,6.7130737,4.831604,1.4618272,0.0
2018-01-09 19:00:00+00:00,6.608185,4.692322,1.6966772,0.0
2018-01-09 20:00:00+00:00,6.09787,4.2091064,1.8963437,0.0
2018-01-09 21:00:00+00:00,6.0119324,4.0905457,1.9699228,0.0
2018-01-09 22:00:00+00:00,5.66803,3.6756287,2.0254796,0.0
2018-01-09 23:00:00+00:00,5.4920654,3.4049377,2.114415,0.0
2018-01-10 00:00:00+00:00,5.2557373,3.1611023,1.9969487,0.0
2018-01-10 01:00:00+00:00,5.1039734,2.978241,2.015858,0.0
2018-01-10 02:00:00+00:00,4.6156006,2.5204163,2.0431006,0.0
2018-01-10 03:00:00+00:00,4.5843506,2.4501038,2.0681121,0.0
2018-01-10 04:00:00+00:00,4.6325684,2.3912659,2.1250196,0.0
2018-01-10 05:00:00+00:00,4.7000732,2.3408508,2.0622528,1708.6667
2018-01-10 06:00:00+00:00,5.0055237,2.4398804,1.8823524,104516.0
2018-01-10 07:00:00+00:00,5.7836914,2.8080444,1.8078446,318948.66
2018-01-10 08:00:00+00:00,7.336029,3.0859375,1.8123949,366150.62
2018-01-10 09:00:00+00:00,8.124298,3.186798,1.7289892,333860.03
2018-01-10 10:00:00+00:00,9.08902,3.0167847,1.579,160056.66
2018-01-10 11:00:00+00:00,9.431335,3.1917725,1.4963087,23121.332
2018-01-10 12:00:00+00:00,9.552124,3.2922974,1.3204684,6006.0
2018-01-10 13:00:00+00:00,9.583893,3.2597656,1.3494836,3514.0
2018-01-10 14:00:00+00:00,8.800873,3.7154846,1.3064239,0.0
2018-01-10 15:00:00+00:00,7.9281006,3.483612,1.3001075,0.0
